"TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","NULLABLE","DEFAULT_LENGTH","DATA_DEFAULT","CHAR_LENGTH"
"CATALOG_MAPPINGS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"CATALOG_MAPPINGS","EDWLOADTS","DATE",7,,,"N",,"",0
"CATALOG_MAPPINGS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"CATALOG_MAPPINGS","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"CATALOG_MAPPINGS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"CATALOG_MAPPINGS","LSAR_ALC","NUMBER",22,3,0,"N",,"",0
"CATALOG_MAPPINGS","LSAR_EIAC","VARCHAR2",80,,,"N",,"",20
"CATALOG_MAPPINGS","LSAR_LCN","VARCHAR2",72,,,"N",,"",18
"CATALOG_MAPPINGS","PART","VARCHAR2",200,,,"N",,"",50
"CATALOG_MAPPINGS","RECORDED_ON","DATE",7,,,"N",,"",0
"CATALOG_MAPPINGS","RUN_ON","DATE",7,,,"N",,"",0
"CATEGORIES_OF_INSTRUMENT","AIRCRAFT","CHAR",4,,,"Y",,"",1
"CATEGORIES_OF_INSTRUMENT","CALCULATE_MTBF","CHAR",4,,,"Y",,"",1
"CATEGORIES_OF_INSTRUMENT","CAN_ACCRUE_USAGE","CHAR",4,,,"Y",,"",1
"CATEGORIES_OF_INSTRUMENT","CATEGORY_OF_INSTRUMENT","VARCHAR2",48,,,"N",,"",12
"CATEGORIES_OF_INSTRUMENT","CONSUMABLE","CHAR",4,,,"Y",,"",1
"CATEGORIES_OF_INSTRUMENT","CREATED_BY","VARCHAR2",80,,,"Y",,"",20
"CATEGORIES_OF_INSTRUMENT","CREATED_ON","DATE",7,,,"Y",,"",0
"CATEGORIES_OF_INSTRUMENT","DEFAULT_LOAN_DURATION","NUMBER",22,5,0,"Y",,"",0
"CATEGORIES_OF_INSTRUMENT","DEFAULT_WARNING_THRESHOLD","NUMBER",22,5,0,"Y",,"",0
"CATEGORIES_OF_INSTRUMENT","DESCRIPTION","VARCHAR2",240,,,"Y",,"",60
"CATEGORIES_OF_INSTRUMENT","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"CATEGORIES_OF_INSTRUMENT","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"CATEGORIES_OF_INSTRUMENT","EDWLOADTS","DATE",7,,,"N",,"",0
"CATEGORIES_OF_INSTRUMENT","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"CATEGORIES_OF_INSTRUMENT","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"CATEGORIES_OF_INSTRUMENT","END_ITEM_ON_ASSET_REC","CHAR",4,,,"Y",,"",1
"CATEGORIES_OF_INSTRUMENT","ENGINE","CHAR",4,,,"Y",,"",1
"CATEGORIES_OF_INSTRUMENT","KIT","CHAR",4,,,"Y",,"",1
"CATEGORIES_OF_INSTRUMENT","LAST_CHANGED_BY","VARCHAR2",80,,,"Y",,"",20
"CATEGORIES_OF_INSTRUMENT","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"CATEGORIES_OF_INSTRUMENT","MTBF_INT_TYPE","VARCHAR2",8,,,"Y",,"",2
"CATEGORIES_OF_INSTRUMENT","SUPPORT_EQUIPMENT","CHAR",4,,,"Y",,"",1
"CATEGORIES_OF_INSTRUMENT","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"CERTIFICATION_POINTS","CERT_POINT_REF","VARCHAR2",400,,,"N",,"",100
"CERTIFICATION_POINTS","CREATED_BY","VARCHAR2",80,,,"N",,"",20
"CERTIFICATION_POINTS","CREATED_ON","DATE",7,,,"N",,"",0
"CERTIFICATION_POINTS","DESCRIPTION","VARCHAR2",400,,,"N",,"",100
"CERTIFICATION_POINTS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"CERTIFICATION_POINTS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"CERTIFICATION_POINTS","EDWLOADTS","DATE",7,,,"N",,"",0
"CERTIFICATION_POINTS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"CERTIFICATION_POINTS","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"CERTIFICATION_POINTS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"CERTIFICATION_POINTS","LAST_CHANGED_BY","VARCHAR2",80,,,"Y",,"",20
"CERTIFICATION_POINTS","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"CERTIFICATION_POINTS","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"CERTIFICATION_POINT_AUTHS","AUTH_ID","VARCHAR2",200,,,"N",,"",50
"CERTIFICATION_POINT_AUTHS","CERTIFICATION_POINT_AUTH_ID","VARCHAR2",320,,,"N",,"",80
"CERTIFICATION_POINT_AUTHS","CERT_POINT_REF","VARCHAR2",400,,,"N",,"",100
"CERTIFICATION_POINT_AUTHS","CREATED_BY","VARCHAR2",80,,,"N",,"",20
"CERTIFICATION_POINT_AUTHS","CREATED_ON","DATE",7,,,"N",,"",0
"CERTIFICATION_POINT_AUTHS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"CERTIFICATION_POINT_AUTHS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"CERTIFICATION_POINT_AUTHS","EDWLOADTS","DATE",7,,,"N",,"",0
"CERTIFICATION_POINT_AUTHS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"CERTIFICATION_POINT_AUTHS","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"CERTIFICATION_POINT_AUTHS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"CERTIFICATION_POINT_AUTHS","EIAC","VARCHAR2",80,,,"Y",,"",20
"CERTIFICATION_POINT_AUTHS","LAST_CHANGED_BY","VARCHAR2",80,,,"Y",,"",20
"CERTIFICATION_POINT_AUTHS","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"CERTIFICATION_POINT_AUTHS","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"CLAIM_TASKS","CLAIM_TASK_CODE","VARCHAR2",200,,,"N",,"",50
"CLAIM_TASKS","CLAIM_TYPE","VARCHAR2",80,,,"Y",,"",20
"CLAIM_TASKS","CREATED_BY","VARCHAR2",80,,,"Y",,"",20
"CLAIM_TASKS","CREATED_ON","DATE",7,,,"Y",,"",0
"CLAIM_TASKS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"CLAIM_TASKS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"CLAIM_TASKS","EDWLOADTS","DATE",7,,,"N",,"",0
"CLAIM_TASKS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"CLAIM_TASKS","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"CLAIM_TASKS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"CLAIM_TASKS","LAST_CHANGED_BY","VARCHAR2",80,,,"Y",,"",20
"CLAIM_TASKS","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"CLAIM_TASKS","TASK_CODE","VARCHAR2",200,,,"N",,"",50
"CLAIM_TASKS","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"CLOCKING_EVENTS","CREATED_BY","VARCHAR2",80,,,"Y",,"",20
"CLOCKING_EVENTS","CREATED_ON","DATE",7,,,"Y",,"",0
"CLOCKING_EVENTS","DESCRIPTION","VARCHAR2",320,,,"N",,"",80
"CLOCKING_EVENTS","DIRECT_BOOKING","CHAR",4,,,"Y",,"",1
"CLOCKING_EVENTS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"CLOCKING_EVENTS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"CLOCKING_EVENTS","EDWLOADTS","DATE",7,,,"N",,"",0
"CLOCKING_EVENTS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"CLOCKING_EVENTS","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"CLOCKING_EVENTS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"CLOCKING_EVENTS","EVENT_TYPE","VARCHAR2",80,,,"N",,"",20
"CLOCKING_EVENTS","LAST_CHANGED_BY","VARCHAR2",80,,,"Y",,"",20
"CLOCKING_EVENTS","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"CLOCKING_EVENTS","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"CLOCKING_TIMES","CLOCK_EVENT","VARCHAR2",80,,,"N",,"",20
"CLOCKING_TIMES","CLOCK_TIME_ID","VARCHAR2",320,,,"N",,"",80
"CLOCKING_TIMES","CLOCK_TIME_START","DATE",7,,,"N",,"",0
"CLOCKING_TIMES","CLOCK_TIME_STOP","DATE",7,,,"Y",,"",0
"CLOCKING_TIMES","CREATED_BY","VARCHAR2",80,,,"Y",,"",20
"CLOCKING_TIMES","CREATED_ON","DATE",7,,,"Y",,"",0
"CLOCKING_TIMES","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"CLOCKING_TIMES","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"CLOCKING_TIMES","EDWLOADTS","DATE",7,,,"N",,"",0
"CLOCKING_TIMES","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"CLOCKING_TIMES","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"CLOCKING_TIMES","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"CLOCKING_TIMES","LAST_CHANGED_BY","VARCHAR2",80,,,"Y",,"",20
"CLOCKING_TIMES","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"CLOCKING_TIMES","USER_ID","VARCHAR2",80,,,"N",,"",20
"CLOCKING_TIMES","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"CLOCKING_TIMES","WORK_CENTER","VARCHAR2",80,,,"Y",,"",20
"CLOCKING_TIMES","WORK_ORDER_NO","VARCHAR2",80,,,"Y",,"",20
"COMPASS_CALIBRATIONS","CORRECTOR_B","NUMBER",22,10,3,"Y",,"",0
"COMPASS_CALIBRATIONS","CORRECTOR_C","NUMBER",22,10,3,"Y",,"",0
"COMPASS_CALIBRATIONS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"COMPASS_CALIBRATIONS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"COMPASS_CALIBRATIONS","EDWLOADTS","DATE",7,,,"N",,"",0
"COMPASS_CALIBRATIONS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"COMPASS_CALIBRATIONS","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"COMPASS_CALIBRATIONS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"COMPASS_CALIBRATIONS","END_AC_VOLTS","NUMBER",22,10,3,"Y",,"",0
"COMPASS_CALIBRATIONS","END_DC_VOLTS","NUMBER",22,10,3,"Y",,"",0
"COMPASS_CALIBRATIONS","END_FREQUENCY","NUMBER",22,10,3,"Y",,"",0
"COMPASS_CALIBRATIONS","ITEM_ID","VARCHAR2",80,,,"N",,"",20
"COMPASS_CALIBRATIONS","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"COMPASS_CALIBRATIONS","NAVIGATOR","VARCHAR2",80,,,"Y",,"",20
"COMPASS_CALIBRATIONS","OPERATOR","VARCHAR2",80,,,"Y",,"",20
"COMPASS_CALIBRATIONS","SERIAL","VARCHAR2",80,,,"Y",,"",20
"COMPASS_CALIBRATIONS","START_AC_VOLTS","NUMBER",22,10,3,"Y",,"",0
"COMPASS_CALIBRATIONS","START_DC_VOLTS","NUMBER",22,10,3,"Y",,"",0
"COMPASS_CALIBRATIONS","START_FREQUENCY","NUMBER",22,10,3,"Y",,"",0
"COMPASS_CALIBRATIONS","SWING_COMMENCED_ON","DATE",7,,,"N",,"",0
"COMPASS_CALIBRATIONS","SWING_COMPLETED_ON","DATE",7,,,"N",,"",0
"COMPASS_CALIBRATIONS","SWING_LOCATION","VARCHAR2",80,,,"N",,"",20
"COMPASS_CALIBRATIONS","SWING_REASON","VARCHAR2",80,,,"N",,"",20
"COMPASS_CALIBRATIONS","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"COMPASS_CALIBRATIONS","WIND_SPEED","NUMBER",22,10,3,"N",,"",0
"COMPASS_CALIBRATIONS","WORK_ORDER_NO","VARCHAR2",80,,,"N",,"",20
"COMPASS_HEADINGS","DATUM","NUMBER",22,10,3,"Y",,"",0
"COMPASS_HEADINGS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"COMPASS_HEADINGS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"COMPASS_HEADINGS","EDWLOADTS","DATE",7,,,"N",,"",0
"COMPASS_HEADINGS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"COMPASS_HEADINGS","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"COMPASS_HEADINGS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"COMPASS_HEADINGS","HEADING","VARCHAR2",12,,,"Y",,"",3
"COMPASS_HEADINGS","HEADING_NO","NUMBER",22,2,0,"N",,"",0
"COMPASS_HEADINGS","ITEM_ID","VARCHAR2",80,,,"N",,"",20
"COMPASS_HEADINGS","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"COMPASS_HEADINGS","READING","NUMBER",22,10,3,"Y",,"",0
"COMPASS_HEADINGS","SWING_NO","NUMBER",22,2,0,"N",,"",0
"COMPASS_HEADINGS","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"COMPASS_HEADINGS","WORK_ORDER_NO","VARCHAR2",80,,,"N",,"",20
"COMPASS_SWINGS","EAST_DATUM","NUMBER",22,15,3,"Y",,"",0
"COMPASS_SWINGS","EAST_READING","NUMBER",22,15,3,"Y",,"",0
"COMPASS_SWINGS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"COMPASS_SWINGS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"COMPASS_SWINGS","EDWLOADTS","DATE",7,,,"N",,"",0
"COMPASS_SWINGS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"COMPASS_SWINGS","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"COMPASS_SWINGS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"COMPASS_SWINGS","ITEM_ID","VARCHAR2",80,,,"N",,"",20
"COMPASS_SWINGS","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"COMPASS_SWINGS","NORTH_DATUM","NUMBER",22,15,3,"Y",,"",0
"COMPASS_SWINGS","NORTH_READING","NUMBER",22,15,3,"Y",,"",0
"COMPASS_SWINGS","SOUTH_DATUM","NUMBER",22,15,3,"Y",,"",0
"COMPASS_SWINGS","SOUTH_READING_1","NUMBER",22,15,3,"Y",,"",0
"COMPASS_SWINGS","SOUTH_READING_2","NUMBER",22,15,3,"Y",,"",0
"COMPASS_SWINGS","SWING_NO","NUMBER",22,4,0,"N",,"",0
"COMPASS_SWINGS","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"COMPASS_SWINGS","WEST_DATUM","NUMBER",22,15,3,"Y",,"",0
"COMPASS_SWINGS","WEST_READING","NUMBER",22,15,3,"Y",,"",0
"COMPASS_SWINGS","WORK_ORDER_NO","VARCHAR2",80,,,"N",,"",20
"CONDITIONS","ACCOUNTABLE","VARCHAR2",4,,,"Y",,"",1
"CONDITIONS","ACTIVE","VARCHAR2",4,,,"Y",,"",1
"CONDITIONS","AFEMS_CONDITION","VARCHAR2",4,,,"Y",,"",1
"CONDITIONS","AVAILABLE","VARCHAR2",4,,,"Y",,"",1
"CONDITIONS","CONDITION_CODE","VARCHAR2",80,,,"N",,"",20
"CONDITIONS","DELETE_WHEN_GONE","VARCHAR2",4,,,"Y",,"",1
"CONDITIONS","DESCRIPTION","VARCHAR2",400,,,"Y",,"",100
"CONDITIONS","DISALLOW_JOBS","CHAR",4,,,"Y",,"",1
"CONDITIONS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"CONDITIONS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"CONDITIONS","EDWLOADTS","DATE",7,,,"N",,"",0
"CONDITIONS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"CONDITIONS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"CONDITIONS","EQUIPMENT_STATUS_CODE","VARCHAR2",80,,,"Y",,"",20
"CONDITIONS","FAR_CONDITION","VARCHAR2",8,,,"Y",,"",2
"CONDITIONS","FURNISHED_BY","VARCHAR2",12,,,"Y",,"",3
"CONDITIONS","GAFSR_CONDITION","VARCHAR2",4,,,"Y",,"",1
"CONDITIONS","HOLD_ACT_SCHEDULE","CHAR",4,,,"Y",,"",1
"CONDITIONS","INDEX_TYPE","VARCHAR2",4,,,"Y",,"",1
"CONDITIONS","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"CONDITIONS","MIL_PROMPT","VARCHAR2",80,,,"Y",,"",20
"CONDITIONS","NEW_ORDER","VARCHAR2",4,,,"Y",,"",1
"CONDITIONS","PRIORITY_FOR_ISSUE","NUMBER",22,2,0,"Y",,"",0
"CONDITIONS","SERVICABLE","VARCHAR2",4,,,"Y",,"",1
"CONDITIONS","SHORT_CODE","VARCHAR2",20,,,"Y",,"",5
"CONDITIONS","SHORT_DESCRIPTION","VARCHAR2",80,,,"Y",,"",20
"CONDITIONS","STATUS","VARCHAR2",4,,,"Y",,"",1
"CONDITIONS","STATUS_1","VARCHAR2",4,,,"N",,"",1
"CONDITIONS","STATUS_3","VARCHAR2",4,,,"N",,"",1
"CONDITIONS","STATUS_RECEIVING_SUSPENSE","VARCHAR2",4,,,"Y",,"",1
"CONDITIONS","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"CORRECTION_CODES","CORRECTION_CODE","VARCHAR2",32,,,"N",,"",8
"CORRECTION_CODES","DESCRIPTION","VARCHAR2",240,,,"N",,"",60
"CORRECTION_CODES","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"CORRECTION_CODES","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"CORRECTION_CODES","EDWLOADTS","DATE",7,,,"N",,"",0
"CORRECTION_CODES","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"CORRECTION_CODES","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"CORRECTION_CODES","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"CORRECTION_CODES","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"CORRECTION_CODES","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"CRISP_DEMAND_COMMENTS","COMMENTS","CLOB",4000,,,"Y",,"",0
"CRISP_DEMAND_COMMENTS","DEMANDED_ON","DATE",7,,,"N",,"",0
"CRISP_DEMAND_COMMENTS","DEMAND_NUMBER","NUMBER",22,4,0,"N",,"",0
"CRISP_DEMAND_COMMENTS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"CRISP_DEMAND_COMMENTS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"CRISP_DEMAND_COMMENTS","EDWLOADTS","DATE",7,,,"N",,"",0
"CRISP_DEMAND_COMMENTS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"CRISP_DEMAND_COMMENTS","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"CRISP_DEMAND_COMMENTS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"CRISP_DEMAND_COMMENTS","UNIT_IDENTIFICATION_NUMBER","VARCHAR2",24,,,"N",,"",6
"CRISP_DEMAND_DATA","AC_TYPE","VARCHAR2",8,,,"Y",,"",2
"CRISP_DEMAND_DATA","ALT_ITEM_ID","NUMBER",22,6,0,"Y",,"",0
"CRISP_DEMAND_DATA","AOG","CHAR",4,,,"N",,"",1
"CRISP_DEMAND_DATA","CLASS","VARCHAR2",4,,,"Y",,"",1
"CRISP_DEMAND_DATA","CLEARED_ON","DATE",7,,,"Y",,"",0
"CRISP_DEMAND_DATA","CONTRACTOR","VARCHAR2",100,,,"Y",,"",25
"CRISP_DEMAND_DATA","CREATED_ON","DATE",7,,,"Y",,"",0
"CRISP_DEMAND_DATA","CRISP_BATCH_ID","VARCHAR2",24,,,"Y",,"",6
"CRISP_DEMAND_DATA","DAYS_OS","NUMBER",22,5,0,"Y",,"",0
"CRISP_DEMAND_DATA","DEMANDED_ON","DATE",7,,,"N",,"",0
"CRISP_DEMAND_DATA","DEMAND_NUMBER","NUMBER",22,4,0,"N",,"",0
"CRISP_DEMAND_DATA","DESCRIPTION","VARCHAR2",96,,,"N",,"",24
"CRISP_DEMAND_DATA","DESK","VARCHAR2",8,,,"Y",,"",2
"CRISP_DEMAND_DATA","DMC","VARCHAR2",24,,,"Y",,"",6
"CRISP_DEMAND_DATA","DOFQ","VARCHAR2",8,,,"N",,"",2
"CRISP_DEMAND_DATA","DO_NO","NUMBER",22,6,0,"Y",,"",0
"CRISP_DEMAND_DATA","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"CRISP_DEMAND_DATA","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"CRISP_DEMAND_DATA","EDWLOADTS","DATE",7,,,"N",,"",0
"CRISP_DEMAND_DATA","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"CRISP_DEMAND_DATA","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"CRISP_DEMAND_DATA","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"CRISP_DEMAND_DATA","FORECAST","VARCHAR2",120,,,"Y",,"",30
"CRISP_DEMAND_DATA","IIN","VARCHAR2",28,,,"Y",,"",7
"CRISP_DEMAND_DATA","INABILITY","CHAR",4,,,"Y",,"",1
"CRISP_DEMAND_DATA","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"CRISP_DEMAND_DATA","MONTH","NUMBER",22,2,0,"N",,"",0
"CRISP_DEMAND_DATA","NC","VARCHAR2",8,,,"Y",,"",2
"CRISP_DEMAND_DATA","NSC","VARCHAR2",16,,,"Y",,"",4
"CRISP_DEMAND_DATA","OPDEF","VARCHAR2",4,,,"Y",,"",1
"CRISP_DEMAND_DATA","ORIG_DMC","VARCHAR2",24,,,"Y",,"",6
"CRISP_DEMAND_DATA","ORIG_IIN","VARCHAR2",28,,,"Y",,"",7
"CRISP_DEMAND_DATA","ORIG_NC","VARCHAR2",8,,,"Y",,"",2
"CRISP_DEMAND_DATA","ORIG_NSC","VARCHAR2",16,,,"Y",,"",4
"CRISP_DEMAND_DATA","PART","VARCHAR2",200,,,"Y",,"",50
"CRISP_DEMAND_DATA","PRIORITY","NUMBER",22,2,0,"N",,"",0
"CRISP_DEMAND_DATA","PSI","VARCHAR2",4,,,"Y",,"",1
"CRISP_DEMAND_DATA","QUANTITY","NUMBER",22,7,0,"N",,"",0
"CRISP_DEMAND_DATA","RAF_UIN","VARCHAR2",24,,,"Y",,"",6
"CRISP_DEMAND_DATA","RDD","DATE",7,,,"Y",,"",0
"CRISP_DEMAND_DATA","REMARKS","VARCHAR2",240,,,"Y",,"",60
"CRISP_DEMAND_DATA","RFD","VARCHAR2",4,,,"Y",,"",1
"CRISP_DEMAND_DATA","SMB","VARCHAR2",24,,,"Y",,"",6
"CRISP_DEMAND_DATA","SMB_REFERRED","CHAR",4,,,"Y",,"",1
"CRISP_DEMAND_DATA","SQN","VARCHAR2",32,,,"Y",,"",8
"CRISP_DEMAND_DATA","STATUS","VARCHAR2",4,,,"Y",,"",1
"CRISP_DEMAND_DATA","TAIL_NO","VARCHAR2",20,,,"Y",,"",5
"CRISP_DEMAND_DATA","UNIT_IDENTIFICATION_NUMBER","VARCHAR2",24,,,"N",,"",6
"CRISP_DEMAND_STATUSES","ALT_DMC","VARCHAR2",24,,,"Y",,"",6
"CRISP_DEMAND_STATUSES","ALT_IIN","VARCHAR2",28,,,"Y",,"",7
"CRISP_DEMAND_STATUSES","ALT_ITEM_CODE","VARCHAR2",4,,,"Y",,"",1
"CRISP_DEMAND_STATUSES","ALT_NC","VARCHAR2",8,,,"Y",,"",2
"CRISP_DEMAND_STATUSES","ALT_NSC","VARCHAR2",16,,,"Y",,"",4
"CRISP_DEMAND_STATUSES","AOG","CHAR",4,,,"N",,"",1
"CRISP_DEMAND_STATUSES","BATCH_CODE","VARCHAR2",28,,,"Y",,"",7
"CRISP_DEMAND_STATUSES","CLR","DATE",7,,,"Y",,"",0
"CRISP_DEMAND_STATUSES","CONTRACTOR","VARCHAR2",24,,,"Y",,"",6
"CRISP_DEMAND_STATUSES","CRISP_BATCH_ID","VARCHAR2",24,,,"Y",,"",6
"CRISP_DEMAND_STATUSES","DDE_CODE","VARCHAR2",4,,,"Y",,"",1
"CRISP_DEMAND_STATUSES","DEMANDED_ON","DATE",7,,,"Y",,"",0
"CRISP_DEMAND_STATUSES","DEMAND_NUMBER","NUMBER",22,4,0,"N",,"",0
"CRISP_DEMAND_STATUSES","DIR_EXT_CLEARANCE","VARCHAR2",40,,,"Y",,"",10
"CRISP_DEMAND_STATUSES","DIR_EXT_RETURN","VARCHAR2",40,,,"Y",,"",10
"CRISP_DEMAND_STATUSES","DIR_EXT_TASK","VARCHAR2",24,,,"Y",,"",6
"CRISP_DEMAND_STATUSES","DO_NO","NUMBER",22,6,0,"N",,"",0
"CRISP_DEMAND_STATUSES","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"CRISP_DEMAND_STATUSES","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"CRISP_DEMAND_STATUSES","EDWLOADTS","DATE",7,,,"N",,"",0
"CRISP_DEMAND_STATUSES","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"CRISP_DEMAND_STATUSES","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"CRISP_DEMAND_STATUSES","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"CRISP_DEMAND_STATUSES","F32","CHAR",4,,,"N",,"",1
"CRISP_DEMAND_STATUSES","FCST_CODE","VARCHAR2",4,,,"Y",,"",1
"CRISP_DEMAND_STATUSES","FORECAST","VARCHAR2",100,,,"Y",,"",25
"CRISP_DEMAND_STATUSES","INABILITY","CHAR",4,,,"Y",,"",1
"CRISP_DEMAND_STATUSES","ISSUE_REQ_1","VARCHAR2",24,,,"N",,"",6
"CRISP_DEMAND_STATUSES","ISSUE_REQ_2","NUMBER",22,6,0,"N",,"",0
"CRISP_DEMAND_STATUSES","ISSUE_UIN","VARCHAR2",24,,,"Y",,"",6
"CRISP_DEMAND_STATUSES","ISSUE_VOUCHER","VARCHAR2",36,,,"Y",,"",9
"CRISP_DEMAND_STATUSES","MESSAGE_NUMBER","NUMBER",22,3,0,"N",,"",0
"CRISP_DEMAND_STATUSES","NEW_DEMAND_NUMBER","NUMBER",22,4,0,"Y",,"",0
"CRISP_DEMAND_STATUSES","PRIORITY","NUMBER",22,2,0,"N",,"",0
"CRISP_DEMAND_STATUSES","QUANTITY_MESS","NUMBER",22,4,0,"N",,"",0
"CRISP_DEMAND_STATUSES","REMARKS","VARCHAR2",80,,,"Y",,"",20
"CRISP_DEMAND_STATUSES","REV_DATE","NUMBER",22,8,0,"N",,"",0
